,county_code,geometry,county,state,deaths13,deaths14,deaths15,deaths16,deaths17,pop13,pop14,pop15,pop16,pop17,total_deaths,percent_in_distress,prate_13,prate_14,prate_15,prate_16,prate_17,ratio_predicted13,ratio_predicted14,ratio_predicted15,ratio_predicted16,ratio_predicted17,crude_rate13,crude_rate14,crude_rate15,crude_rate16,crude_rate17,crude_rate_lag13,crude_rate_lag14,crude_rate_lag15,crude_rate_lag16,crude_rate_lag17,ratio_pred_rate13,ratio_pred_rate14,ratio_pred_rate15,ratio_pred_rate16,ratio_pred_rate17,ratio_pred_rate_lag13,ratio_pred_rate_lag14,ratio_pred_rate_lag15,ratio_pred_rate_lag16,ratio_pred_rate_lag17
1892,37081,"POLYGON ((-80.036627 36.255399, -80.036627 36.255399, -79.532749 36.238968, -79.543702 35.899398, -80.036627 35.921306, -80.04758099999999 35.921306, -80.04210399999999 36.008937, -80.036627 36.255399))","Guilford County, NC",NC,,18.0,11.0,34.0,83.0,506610,512119,517600,521330,526953,147.0,0.21608989417092486,90.2,88.9,84.0,74.5,65.5,7.0,18.0,11.0,34.0,83.0,0.0,3.514808081715383,2.1251931993817617,6.521780829800702,15.750930348626916,0.0,0.5018733563647579,0.0,0.6280657459222831,12.830498364502413,1.3817334833501116,3.514808081715383,2.1251931993817617,6.521780829800702,15.750930348626916,1.3312511178867295,2.525613781900753,3.100048763713269,5.51928702451762,15.017868489401247
1893,37083,"POLYGON ((-77.90062 36.507338, -77.29268 36.167768, -77.325542 36.07466, -77.402219 36.00346, -77.697974 36.151337, -78.004682 36.200629, -77.90062 36.507338))","Halifax County, NC",NC,,,,,,53453,52970,52456,51766,51310,11.0,0.2513109093234429,136.1,128.0,123.0,116.0,104.2,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6716436055832893,0.0,1.8708023871438462,1.887861053426468,1.9063596156779017,5.795309662712978,11.693626973299553,0.15022887368906526,0.7901208205273352,0.9443680315409828,2.6490764163396125,3.801588536519925
1894,37085,"POLYGON ((-78.913854 35.581735, -78.711208 35.521489, -78.541422 35.313365, -78.6181 35.247642, -78.95219299999999 35.21478, -79.094593 35.192872, -79.18222400000001 35.307888, -78.96862400000001 35.521489, -78.913854 35.581735))","Harnett County, NC",NC,,,,,19.0,124987,126666,128140,130881,132754,30.0,0.18893595173918623,91.5,93.7,86.5,79.8,71.3,1.0,3.0,4.0,7.0,19.0,0.0,0.0,0.0,0.0,14.312186450125797,0.0,0.1859577043492789,1.02662878665756,1.7304432603148316,7.758018130292939,0.8000832086537,2.3684335180711478,3.1215857655689088,5.348369893261818,14.312186450125797,1.0324825524077992,1.7463310856704732,2.727001439667398,4.726483187598732,10.65644014765205
1895,37087,"POLYGON ((-82.961313 35.789859, -82.884636 35.68032, -82.747713 35.422904, -82.92297499999999 35.291457, -83.185868 35.516012, -83.257068 35.696751, -83.257068 35.713182, -82.961313 35.789859))","Haywood County, NC",NC,,,,,12.0,59183,59471,59868,60682,61084,18.0,0.2571697859162515,115.1,111.6,105.2,102.7,92.6,1.0,2.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,19.645078907733613,0.0,0.0,0.0,0.6345474992971166,6.561929122147143,1.6896743997431696,3.3629836390845957,3.3406828355715907,6.591740549091988,19.645078907733613,0.8884592472338448,1.3043973443081718,2.015151113689093,3.469630575907497,8.888971683755596
1896,37089,"POLYGON ((-82.408142 35.472196, -82.265742 35.466719, -82.260265 35.395519, -82.353373 35.192872, -82.572451 35.14358, -82.747713 35.422904, -82.408142 35.472196))","Henderson County, NC",NC,,,,,17.0,109540,111149,112655,114209,115708,32.0,0.18658011925428333,97.8,94.0,89.7,84.2,72.5,1.0,3.0,4.0,8.0,17.0,0.0,0.0,0.0,0.0,14.692156117122412,0.3865622526880133,0.6559613769941226,1.32150619176478,1.748290027880611,9.183087567848826,0.912908526565638,2.699079613851677,3.550663530247215,7.004701906154506,14.692156117122412,1.1860069661068082,1.998894840870871,2.9728388514161876,3.850612082178797,11.186563598762461
1897,37091,"POLYGON ((-76.914771 36.545677, -76.69569300000001 36.293737, -76.706647 36.244445, -77.210526 36.244445, -77.16670999999999 36.545677, -76.914771 36.545677))","Hertford County, NC",NC,,,,,,24431,24308,24184,24136,23906,0.0,0.26707861311362857,133.9,139.6,132.9,136.4,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,37093,"POLYGON ((-79.127455 35.165488, -79.10007 35.176442, -79.034347 34.951887, -79.34653299999999 34.836871, -79.46154799999999 35.044995, -79.127455 35.165488))","Hoke County, NC",NC,,,,,,51322,51611,52671,53262,54116,0.0,0.2297768479776848,51.8,66.5,60.2,61.2,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988148395185247,1.4673200316696575,3.1273868878290525,0.0,0.0,0.0,0.0,0.0,0.6735643388192267,1.2781679573260472,1.859196658270372,3.0531558903264093,6.335424858002904
1899,37095,"POLYGON ((-76.635447 35.707705, -76.394462 35.696751, -76.027507 35.669366, -75.86867599999999 35.581735, -76.547816 35.390042, -76.640924 35.707705, -76.635447 35.707705))","Hyde County, NC",NC,,,,,,5721,5676,5526,5517,5363,0.0,0.2413793103448276,,52.7,68.5,64.1,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.432891607203533,0.0,0.0,0.0,0.0,0.0,1.2406131535529576,1.762920840497583,2.4513092135220447,4.884669769855423,12.973211283648865
1900,37097,"POLYGON ((-80.880076 36.058229, -80.69386 36.052752, -80.710291 35.850105, -80.737675 35.505058, -80.781491 35.505058, -80.907461 35.516012, -80.94579899999999 35.488627, -80.96223000000001 35.548874, -81.110107 35.778905, -81.027953 36.047275, -80.880076 36.058229))","Iredell County, NC",NC,,,,,22.0,164517,166675,169866,172916,175711,40.0,0.19074167933772596,119.0,116.4,108.8,102.0,90.3,2.0,3.0,5.0,9.0,22.0,0.0,0.0,0.0,0.0,12.52055932753214,0.0,0.10973514216352269,0.21490056013831002,4.224258667313452,9.434196013771722,1.2156798385577174,1.799910004499775,2.9434966385268386,5.204839343958916,12.52055932753214,1.103467412230938,1.825264855717641,2.560946250444474,5.443127903456358,11.836302837257815
1901,37099,"POLYGON ((-83.207776 35.516012, -83.185868 35.516012, -82.92297499999999 35.291457, -83.010606 35.028564, -83.109191 35.00118, -83.33922200000001 35.329796, -83.207776 35.516012))","Jackson County, NC",NC,,,,,,40919,40981,41265,42241,42973,16.0,0.2568547673801521,103.6,109.9,101.4,91.7,79.6,1.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274179817955602,2.4438524890637603,2.4401551938703303,4.846722403974312,9.469472787102578,18.616340492867614,0.5037013687981126,1.225461631091182,1.4372985694434506,2.4082953520309056,5.2154248030727235
1902,37101,"POLYGON ((-78.25662199999999 35.817244, -78.190898 35.729613, -78.06492900000001 35.587212, -78.305914 35.28598, -78.541422 35.313365, -78.711208 35.521489, -78.25662199999999 35.817244))","Johnston County, NC",NC,,,,,16.0,177967,181423,185660,191450,196708,29.0,0.20389764629669618,75.0,74.8,73.6,70.2,60.6,1.0,2.0,3.0,7.0,16.0,0.0,0.0,0.0,0.0,8.133883726132135,0.0,0.1859577043492789,0.3208085043823836,2.354001128991223,4.937935251846632,0.5619019256378992,1.1023960578316971,1.6158569427986642,3.656307129798903,8.133883726132135,0.8941151299137845,1.7972629481966622,2.7056530808929833,5.743788479203256,10.3612343606344
1903,37103,"POLYGON ((-77.47341900000001 35.231211, -77.09003300000001 34.80401, -77.16670999999999 34.787579, -77.67606600000001 34.973795, -77.730835 35.006656, -77.47341900000001 35.231211))","Jones County, NC",NC,,,,,,10215,10076,10013,9845,9597,0.0,0.19754170324846357,,5.3,5.4,24.2,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230914192127712,11.15651978547563,0.0,0.0,0.0,0.0,0.0,1.2305050877888732,2.4058628642136775,3.6539079230135894,8.659129497488003,13.769722265114428
1904,37105,"POLYGON ((-79.24247099999999 35.570781, -78.96862400000001 35.521489, -79.18222400000001 35.307888, -79.35201000000001 35.516012, -79.24247099999999 35.570781))","Lee County, NC",NC,,,,,14.0,60266,59662,59660,59616,60430,23.0,0.22309970384995065,144.9,130.6,119.9,129.6,114.2,1.0,2.0,3.0,5.0,14.0,0.0,0.0,0.0,0.0,23.1673010094324,0.0,0.0,0.0,0.0,4.770728816708599,1.659310390601666,3.3522174918708725,5.0284948038887025,8.387010198604402,23.1673010094324,0.6306470744791525,1.5057306909387145,1.7471025526855382,3.1749271734639293,7.855117696458557
1905,37107,"POLYGON ((-77.446034 35.379088, -77.391265 35.34075, -77.47341900000001 35.231211, -77.730835 35.006656, -77.834897 35.176442, -77.807512 35.368135, -77.47341900000001 35.428381, -77.446034 35.379088))","Lenoir County, NC",NC,,,,,12.0,58914,58485,58106,57307,56883,17.0,0.2134613310322511,109.2,91.8,82.7,88.2,81.7,1.0,1.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,21.095933758767995,0.0,0.0,0.0,2.5778594099924277,8.909061173519678,1.6973894150796076,1.7098401299478498,3.4419853371424636,6.979950093356832,21.095933758767995,0.6440742287453864,1.4198292233487027,1.9776141991582512,4.363988460367238,8.909061173519678
1906,37109,"POLYGON ((-81.488016 35.570781, -80.96223000000001 35.548874, -80.94579899999999 35.488627, -80.95675300000001 35.400996, -81.455155 35.417427, -81.53730899999999 35.565304, -81.53183199999999 35.570781, -81.488016 35.570781))","Lincoln County, NC",NC,,,,,,79740,79829,81035,81168,82403,14.0,0.1449551264617895,132.5,130.6,123.5,115.7,98.5,1.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16460271324528403,0.322350840207465,3.8852666203531516,9.726350503699464,1.254075746175069,1.2526775983665084,2.4680693527488122,3.696037847427558,8.494836353045399,1.1653003891285267,2.02113278084412,2.991438075780848,6.752065972121033,11.096204134838977
1907,37111,"POLYGON ((-81.94807900000001 35.954167, -81.94260199999999 35.959644, -81.82211 35.576258, -82.167157 35.526966, -82.276696 35.702228, -82.13429499999999 35.822721, -81.980941 35.910352, -81.94807900000001 35.954167))","McDowell County, NC",NC,,,,,,44961,44965,44989,45075,45159,10.0,0.15718157181571815,95.2,97.6,92.7,87.4,77.5,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460633323961555,6.46007483428909,0.0,2.223951962637607,2.222765564915868,4.437049362174154,11.071990079496889,0.703343173267333,1.341182810278934,1.8449480208584734,3.1628216535392615,8.463550865202725
1908,37113,"POLYGON ((-83.33922200000001 35.329796, -83.109191 35.00118, -83.481623 34.995703, -83.73903900000001 35.154534, -83.7007 35.247642, -83.678792 35.280503, -83.33922200000001 35.329796))","Macon County, NC",NC,,,,,,33857,33875,34201,34376,34732,0.0,0.16523447090596613,115.6,107.1,93.8,91.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394837574441809,0.9185630487618324,1.447118712151918,2.475357764313718,4.323401486224335
1909,37115,"POLYGON ((-82.786051 35.987029, -82.605312 36.041798, -82.506727 35.976075, -82.408142 35.817244, -82.884636 35.68032, -82.961313 35.789859, -82.901067 35.943213, -82.786051 35.987029))","Madison County, NC",NC,,,,,,21022,21157,21139,21340,21746,0.0,0.20784128483703354,70.8,63.3,60.9,58.8,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460633323961555,7.867740293149728,0.0,0.0,0.0,0.0,0.0,0.7946644577800344,1.5804761942855066,1.8783245447409338,3.1591928176300614,9.563279571528211
1910,37117,"POLYGON ((-77.325542 36.07466, -76.76141699999999 35.866536, -76.843571 35.707705, -77.17218699999999 35.73509, -77.352926 35.817244, -77.402219 36.00346, -77.325542 36.07466))","Martin County, NC",NC,,,,,,23699,23454,23357,23172,22789,0.0,0.14195056780227122,96.3,93.5,82.3,102.1,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.654813876583651,0.0,0.0,0.0,0.0,0.0,0.8542254804611009,1.698727590688221,1.7989545196360823,3.840211236350548,11.183620386782117
1911,37119,"POLYGON ((-80.907461 35.516012, -80.781491 35.505058, -80.55146000000001 35.209303, -80.84173699999999 35.00118, -80.907461 35.077857, -81.04438399999999 35.149057, -80.95675300000001 35.400996, -80.94579899999999 35.488627, -80.907461 35.516012))","Mecklenburg County, NC",NC,,10.0,20.0,64.0,131.0,990977,1012539,1034070,1054835,1076837,230.0,0.20795628364256274,65.7,63.7,59.7,54.4,47.4,9.0,10.0,20.0,64.0,131.0,0.0,0.9876162794717043,1.9341050412447902,6.067299625059843,12.165258065983988,0.0,0.0,0.0,3.581528168990992,12.385623571488482,0.9081946402388754,0.9876162794717043,1.9341050412447902,6.067299625059843,12.165258065983988,1.2864245638179512,2.1839725462662156,3.162666519295239,5.995216530087767,13.59917162192354
1912,37121,"POLYGON ((-82.079526 36.107521, -81.980941 35.910352, -82.13429499999999 35.822721, -82.419096 36.07466, -82.221926 36.156814, -82.079526 36.107521))","Mitchell County, NC",NC,,,,,,15328,15311,15246,15126,15072,0.0,0.17238749046529367,142.7,167.0,164.1,150.3,123.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488088178869162,0.7963707462173573,1.1526931830890406,2.3032889563610635,4.338743009526343
1913,37123,"POLYGON ((-79.76825700000001 35.510535, -79.614903 35.165488, -79.729918 35.176442, -80.074966 35.14358, -80.184505 35.505058, -80.06401200000001 35.505058, -79.76825700000001 35.510535))","Montgomery County, NC",NC,,,,,,27571,27395,27548,27418,27435,0.0,0.2028852056476366,77.7,74.9,70.9,65.3,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9397037970212274,13.092761868693083,0.0,0.0,0.0,0.0,0.0,1.1799205712921201,2.0125488291707567,2.8183558300720413,5.15238612103637,14.41464281715735
1914,37125,"POLYGON ((-79.35201000000001 35.516012, -79.18222400000001 35.307888, -79.094593 35.192872, -79.10007 35.176442, -79.127455 35.165488, -79.46154799999999 35.044995, -79.614903 35.165488, -79.76825700000001 35.510535, -79.55465599999999 35.516012, -79.35201000000001 35.516012))","Moore County, NC",NC,,,,,,91587,93077,94352,95776,97264,18.0,0.21240928140652152,129.3,135.7,134.3,127.3,102.8,1.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5489713306584705,0.8151777953720318,8.538427841979088,1.0918580147837575,2.148758554744996,2.1197218924877057,4.17641162712997,9.253166639249876,0.5996104306014649,1.253351598308792,1.9213925157103244,3.038603409789055,8.538427841979088
1915,37127,"POLYGON ((-78.05397499999999 36.134906, -78.004682 36.200629, -77.697974 36.151337, -77.82942 35.866536, -78.190898 35.729613, -78.25662199999999 35.817244, -78.05397499999999 36.134906))","Nash County, NC",NC,,,,11.0,,95093,94357,93919,94005,93991,23.0,0.2042792441043261,111.1,114.9,107.8,92.3,83.4,1.0,2.0,3.0,11.0,9.0,0.0,0.0,0.0,11.701505239083026,0.0,0.0,0.1859577043492789,0.3208085043823836,0.6823575234079337,2.2145559233532737,1.051602115823457,2.1196095679175895,3.1942418466976865,11.701505239083026,9.575384877275484,0.6397572444513929,1.275954764858689,1.6616816383857864,3.70977831390159,7.718093132376958
1916,37129,"POLYGON ((-77.96086699999999 34.376808, -77.714404 34.294654, -77.938959 33.927699, -78.032067 34.332993, -77.96086699999999 34.376808))","New Hanover County, NC",NC,,,18.0,26.0,47.0,213267,216298,220358,223483,227198,106.0,0.2586145102657314,118.9,119.1,114.4,102.7,86.0,5.0,9.0,18.0,26.0,47.0,0.0,0.0,8.168525762622641,11.63399453202257,20.68680182043856,0.0,0.0,0.0,8.270777374303876,19.27978085509264,2.3444789864348445,4.160926129691444,8.168525762622641,11.63399453202257,20.68680182043856,2.204546320887368,4.302265306809384,5.8619270848515495,12.501611694831883,19.27978085509264
1917,37131,"POLYGON ((-77.298157 36.545677, -77.16670999999999 36.545677, -77.210526 36.244445, -77.29268 36.167768, -77.90062 36.507338, -77.90062 36.545677, -77.76917400000001 36.545677, -77.298157 36.545677))","Northampton County, NC",NC,,,,,,20839,20463,20426,20000,19862,0.0,0.2617029119056395,,1.6,1.4,15.6,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26725748387769227,0.26969443620378114,0.2723370879539859,0.8279013803875683,1.6705181390427932
1918,37133,"POLYGON ((-77.67606600000001 34.973795, -77.16670999999999 34.787579, -77.111941 34.639701, -77.517235 34.442532, -77.681543 34.721856, -77.67606600000001 34.973795))","Onslow County, NC",NC,,,,20.0,20.0,185220,187589,186311,187136,193893,50.0,0.1772481474063689,95.2,86.1,80.4,76.9,65.6,2.0,4.0,6.0,20.0,20.0,0.0,0.0,0.0,10.687414500683994,10.314967533639688,0.0,0.0,0.0,0.0,4.101184422061091,1.0797969981643452,2.132321191541082,3.2204217679042033,10.687414500683994,10.314967533639688,0.8171172719747581,1.9788309039736862,2.753656028897253,4.655698768625159,7.367687521609588
1919,37135,"POLYGON ((-79.24794799999999 36.244445, -79.15483999999999 36.244445, -78.95219299999999 36.238968, -79.017916 35.861059, -79.187701 35.872013, -79.24794799999999 35.87749, -79.25890200000001 36.244445, -79.24794799999999 36.244445))","Orange County, NC",NC,,,,,,140352,140420,141354,141796,144946,18.0,0.24952285283776995,47.5,46.8,43.9,42.1,36.7,1.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.490873876502497,0.7124943000455997,1.4242985329725109,1.4148874457036944,2.82095404665858,6.209208946780181,0.39792905535085815,0.7851889465056225,0.9640866298909951,1.7150260768743586,4.490873876502497
1920,37137,"POLYGON ((-76.624493 35.253119, -76.602586 35.335273, -76.646401 35.01761, -76.712124 34.979272, -76.89834 35.253119, -76.624493 35.253119))","Pamlico County, NC",NC,,,,,,12953,12948,12781,12821,12689,11.0,0.18081180811808117,70.4,74.0,79.8,86.9,82.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.155718819984855,18.034421354594862,7.72021925422682,7.723200494284832,7.824113919098662,23.399110833788317,47.285050043344626,1.8273996538839572,4.1300527160869205,5.26810539992182,11.34824287612177,22.389758820659527
1921,37139,"POLYGON ((-76.493047 36.512815, -76.049415 36.184199, -76.19181500000001 36.118475, -76.454708 36.375892, -76.493047 36.512815))","Pasquotank County, NC",NC,,,,,,39981,39787,39829,39864,39743,13.0,0.2748659401487632,149.3,141.5,136.6,130.8,117.2,1.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5011880643305573,2.5133837685676226,5.021466770443646,7.525586995785671,17.61316458244219,0.0,0.0,0.0,0.0,0.0
1922,37141,"POLYGON ((-78.015636 34.732809, -77.681543 34.721856, -77.517235 34.442532, -77.714404 34.294654, -77.96086699999999 34.376808, -78.032067 34.332993, -78.125175 34.365854, -78.16351400000001 34.354901, -78.25662199999999 34.398716, -78.25662199999999 34.55207, -78.114221 34.721856, -78.015636 34.732809))","Pender County, NC",NC,,,,,10.0,55334,56250,57611,59090,60958,23.0,0.22366325369738338,45.5,46.1,46.3,50.6,48.6,1.0,2.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,16.404737688244364,0.0,0.0,1.1669322518032343,5.551851968759188,7.593799053717023,1.8072071420826257,3.5555555555555554,5.20733887625627,8.461668641056017,16.404737688244364,1.333122125598089,2.3450243063457465,3.510243988457206,7.494898394501105,11.468885398845929
1923,37143,"POLYGON ((-76.454708 36.375892, -76.19181500000001 36.118475, -76.410893 36.07466, -76.55877 36.353984, -76.454708 36.375892))","Perquimans County, NC",NC,,,,,,13601,13466,13440,13335,13474,0.0,0.34019975031210986,44.2,40.2,37.8,36.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337293547768524,0.8377945895225408,1.6738222568145487,2.5085289985952235,5.871054860814064
1924,37145,"POLYGON ((-79.138409 36.5402, -78.798839 36.5402, -78.804316 36.233491, -78.95219299999999 36.238968, -79.15483999999999 36.244445, -79.138409 36.5402))","Person County, NC",NC,,,,,,39276,39132,39259,39284,39370,0.0,0.26025844479709814,113.7,112.2,109.8,104.6,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4118855089205495,0.0,0.0,0.0,0.0,0.0,0.6245239820442374,0.898423808578084,1.2969893559571337,2.5072389886068014,5.340229304757773
1925,37147,"POLYGON ((-77.413173 35.822721, -77.352926 35.817244, -77.17218699999999 35.73509, -77.18861800000001 35.417427, -77.391265 35.34075, -77.446034 35.379088, -77.47341900000001 35.428381, -77.681543 35.636505, -77.697974 35.652935, -77.65963499999999 35.674843, -77.413173 35.822721))","Pitt County, NC",NC,,,,,29.0,174263,175354,175842,177220,179042,43.0,0.31886264003896736,99.4,94.0,89.4,82.9,72.2,2.0,4.0,5.0,9.0,29.0,0.0,0.0,0.0,0.0,16.19731683068777,0.0,0.0,0.0,2.2095937799935093,10.74274254607894,1.1476905596713014,2.2810999463941513,2.8434617440656953,5.078433585374111,16.19731683068777,0.9918301755623292,1.8270165357186816,2.5333284816231365,5.64470425556815,13.496258360278011
1926,37149,"POLYGON ((-82.09048 35.357181, -81.969987 35.187396, -82.216449 35.198349, -82.353373 35.192872, -82.260265 35.395519, -82.09048 35.357181))","Polk County, NC",NC,,,,,,20411,20357,20366,20334,20558,0.0,0.18591079616506878,65.4,68.9,72.6,64.7,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57984337903202,0.9839420654911839,3.2436029718470745,3.0119183762227726,7.92727511206191,0.0,0.0,0.0,0.0,0.0,1.5251292670608563,2.8005875385095274,4.884394325112297,6.2686417969356825,10.932489158432364
1927,37151,"POLYGON ((-80.036627 35.921306, -79.543702 35.899398, -79.543702 35.844628, -79.55465599999999 35.516012, -79.76825700000001 35.510535, -80.06401200000001 35.505058, -80.04758099999999 35.921306, -80.036627 35.921306))","Randolph County, NC",NC,,,,,34.0,142577,142778,142799,143416,143282,52.0,0.17236377396569122,81.9,79.8,76.1,71.5,62.5,2.0,4.0,6.0,9.0,34.0,0.0,0.0,0.0,0.0,23.72942867910833,0.0,0.5858013469525638,0.3541988665636269,1.0869634716334502,8.11202189293417,1.4027507943076374,2.801552059841152,4.201710096009076,6.275450437886986,23.72942867910833,0.8321588819874444,1.7781744395696055,1.8414445127542798,3.631862578488791,9.654216332809149
1928,37153,"POLYGON ((-79.729918 35.176442, -79.614903 35.165488, -79.46154799999999 35.044995, -79.686103 34.80401, -79.927088 34.80401, -80.074966 35.14358, -79.729918 35.176442))","Richmond County, NC",NC,,,,,,46405,45733,45437,44939,44798,0.0,0.2948313898518752,170.2,160.3,134.9,151.6,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033115383364237,0.0,0.0,0.0,0.0,0.0,0.3426338144768144,0.4748654464058308,0.6767318801686979,1.3445416246336999,3.1897612132704714
1929,37155,"POLYGON ((-79.034347 34.951887, -78.9029 34.836871, -78.87003900000001 34.48087, -79.072686 34.300131, -79.45059500000001 34.623271, -79.46154799999999 34.628748, -79.34653299999999 34.836871, -79.034347 34.951887))","Robeson County, NC",NC,,,,,,134841,134760,134197,133235,132606,22.0,0.20080961727183513,132.4,141.1,140.1,129.7,114.2,1.0,2.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175927469907794,2.351886493321652,3.3048814567649245,0.7416141974621961,1.4841199168892847,2.2355194229379194,3.7527676661537885,6.787023211619383,0.6259272155865059,1.1601693102733612,1.4223998674829197,3.4579832989140775,5.31610857346973
1930,37157,"POLYGON ((-79.96542700000001 36.5402, -79.713488 36.5402, -79.510841 36.5402, -79.532749 36.249922, -79.532749 36.238968, -80.036627 36.255399, -80.025673 36.5402, -79.96542700000001 36.5402))","Rockingham County, NC",NC,,,,,11.0,91878,91696,91758,91393,90949,21.0,0.20468683425649767,162.9,148.4,131.8,131.9,120.6,1.0,2.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,12.094690430900835,0.0,0.9322926028434185,0.30359902848310877,1.4700250436192,5.626220322080551,1.0883998345632253,2.181120223346711,3.269469692015955,5.4708785136717255,12.094690430900835,0.8077498786556068,1.606837774426671,1.3727989500486852,3.2048830274569,7.501109000565266
1931,37159,"POLYGON ((-80.688383 35.861059, -80.458352 35.740566, -80.184505 35.505058, -80.233797 35.505058, -80.294043 35.505058, -80.737675 35.505058, -80.710291 35.850105, -80.688383 35.861059))","Rowan County, NC",NC,,,,19.0,48.0,138323,138630,139142,139933,140644,79.0,0.19250786734446865,100.3,96.4,90.3,80.8,72.8,4.0,7.0,9.0,19.0,48.0,0.0,0.0,0.0,13.577926579148592,34.12872216376098,0.0,0.0,0.0,1.5708451146716933,12.149704971464718,2.891782277712311,5.049412104162158,6.468212329850081,13.577926579148592,34.12872216376098,1.0375313596055622,1.588651272378224,2.4093995106437367,4.444470705846353,12.149704971464718
1932,37161,"POLYGON ((-81.82211 35.576258, -81.690663 35.581735, -81.76734 35.181919, -81.876879 35.181919, -81.969987 35.187396, -82.09048 35.357181, -82.260265 35.395519, -82.265742 35.466719, -82.167157 35.526966, -81.82211 35.576258))","Rutherford County, NC",NC,,,,,,66956,66600,66390,66421,66551,15.0,0.2087970323264441,106.1,106.4,103.1,97.3,86.2,1.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6306718420999522,1.4638366657951614,7.82218322572345,1.4935181313101142,1.5015015015015014,3.0125018828136767,6.022191776697129,12.020856185481811,0.7555743605419045,1.9455935554413946,2.6175526202893513,4.39355017016729,10.233572209015195
1933,37163,"POLYGON ((-78.541422 35.313365, -78.305914 35.28598, -78.16351400000001 35.187396, -78.114221 34.721856, -78.25662199999999 34.55207, -78.49213 34.847825, -78.49213 34.858779, -78.6181 35.247642, -78.541422 35.313365))","Sampson County, NC",NC,,,,,,64150,64050,63724,63124,63430,13.0,0.2757750035068032,93.4,95.4,92.8,87.2,78.3,1.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058202822751763,1.048085736906898,9.624727839872484,1.5588464536243178,1.56128024980484,3.138534931893792,4.752550535454027,11.035787482263913,0.7866027844487737,1.7421195572731651,2.5868428201064786,4.348755219905681,9.624727839872484
